date,HR_prod,HR_demand,HR_inv,CR_prod,CR_demand,CR_inv,G_prod,G_demand,G_inv,auto_prod,auto_domestic_ship,auto_export_ship,construction_order_amt,appliance_prod_idx,appliance_ship_idx,usdkrw_avg,leading_idx,gov_bond_3y_avg,iron_ore_price,steel_capacity_idx,steel_operating_rate,month,HR_prod_lag1,HR_prod_lag2,HR_prod_diff,HR_demand_lag1,HR_demand_lag2,HR_demand_diff,HR_inv_lag1,HR_inv_lag2,HR_inv_diff,CR_prod_lag1,CR_prod_lag2,CR_prod_diff,CR_demand_lag1,CR_demand_lag2,CR_demand_diff,CR_inv_lag1,CR_inv_lag2,CR_inv_diff,G_prod_lag1,G_prod_lag2,G_prod_diff,G_demand_lag1,G_demand_lag2,G_demand_diff,G_inv_lag1,G_inv_lag2,G_inv_diff,auto_prod_lag1,auto_prod_lag2,auto_prod_diff,auto_domestic_ship_lag1,auto_domestic_ship_lag2,auto_domestic_ship_diff,auto_export_ship_lag1,auto_export_ship_lag2,auto_export_ship_diff,construction_order_amt_lag1,construction_order_amt_lag2,construction_order_amt_diff,appliance_prod_idx_lag1,appliance_prod_idx_lag2,appliance_prod_idx_diff,appliance_ship_idx_lag1,appliance_ship_idx_lag2,appliance_ship_idx_diff,usdkrw_avg_lag1,usdkrw_avg_lag2,usdkrw_avg_diff,leading_idx_lag1,leading_idx_lag2,leading_idx_diff,gov_bond_3y_avg_lag1,gov_bond_3y_avg_lag2,gov_bond_3y_avg_diff,iron_ore_price_lag1,iron_ore_price_lag2,iron_ore_price_diff,steel_capacity_idx_lag1,steel_capacity_idx_lag2,steel_capacity_idx_diff,steel_operating_rate_lag1,steel_operating_rate_lag2,steel_operating_rate_diff,month_lag1,month_lag2,month_diff,HR_demand_ma3,CR_demand_ma3,G_demand_ma3,HR_prod_ma3,CR_prod_ma3,G_prod_ma3,construction_order_amt_diff_shock90,G_inv_diff_shock90,usdkrw_avg_diff_shock90,CR_inv_diff_shock90,gov_bond_3y_avg_diff_shock90,leading_idx_diff_shock90,steel_operating_rate_diff_shock90,steel_capacity_idx_diff_shock90,appliance_ship_idx_diff_shock90,G_prod_diff_shock90,CR_prod_diff_shock90,CR_demand_diff_shock90,appliance_prod_idx_diff_shock90,G_demand_diff_shock90,month_diff_shock90,iron_ore_price_diff_shock90,auto_export_ship_diff_shock90,auto_domestic_ship_diff_shock90,auto_prod_diff_shock90,is_month_1,is_month_12
2021-08-01,3298.0,1309.0,609.0,822,730,652,812,744,472,234963,106796,130213,19312241,121.5,123.5,1161.1,107.1,1.41,162.09,100.1,107.5,8,3340.0,3025.0,-42.0,1421.0,1298.0,-112.0,536.0,453.0,73.0,844.0,737.0,-22.0,825.0,768.0,-95.0,552.0,534.0,100.0,790.0,638.0,22.0,732.0,672.0,12.0,421.0,367.0,51.0,297584.0,325781.0,-62621.0,124042.0,135497.0,-17246.0,181708.0,183514.0,-51495.0,16186761.0,13874043.0,3125480.0,126.9,115.8,-5.400000000000006,132.7,120.5,-9.199999999999989,1145.14,1121.99,15.959999999999809,107.1,107.0,0.0,1.42,1.3,-0.010000000000000009,214.34,215.82,-52.25,100.0,100.0,0.09999999999999432,106.9,103.9,0.5999999999999943,7.0,6.0,1.0,1342.6666666666667,774.3333333333334,716.0,3221.0,801.0,746.6666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-09-01,3290.0,1466.0,607.0,768,820,604,811,790,495,229423,92343,151214,14706099,121.8,117.4,1170.43,107.0,1.52,113.72,100.1,107.9,9,3298.0,3340.0,-8.0,1309.0,1421.0,157.0,609.0,536.0,-2.0,822.0,844.0,-54.0,730.0,825.0,90.0,652.0,552.0,-48.0,812.0,790.0,-1.0,744.0,732.0,46.0,472.0,421.0,23.0,234963.0,297584.0,-5540.0,106796.0,124042.0,-14453.0,130213.0,181708.0,21001.0,19312241.0,16186761.0,-4606142.0,121.5,126.9,0.29999999999999716,123.5,132.7,-6.099999999999994,1161.1,1145.14,9.330000000000155,107.1,107.1,-0.09999999999999432,1.41,1.42,0.1100000000000001,162.09,214.34,-48.370000000000005,100.1,100.0,0.0,107.5,106.9,0.4000000000000057,8.0,7.0,1.0,1398.6666666666667,791.6666666666666,755.3333333333334,3309.3333333333335,811.3333333333334,804.3333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-10-01,2996.0,1335.0,683.0,732,733,604,776,786,488,263723,107101,160123,16619686,128.1,132.8,1181.87,106.9,1.84,114.48,100.1,104.3,10,3290.0,3298.0,-294.0,1466.0,1309.0,-131.0,607.0,609.0,76.0,768.0,822.0,-36.0,820.0,730.0,-87.0,604.0,652.0,0.0,811.0,812.0,-35.0,790.0,744.0,-4.0,495.0,472.0,-7.0,229423.0,234963.0,34300.0,92343.0,106796.0,14758.0,151214.0,130213.0,8909.0,14706099.0,19312241.0,1913587.0,121.8,121.5,6.299999999999997,117.4,123.5,15.400000000000006,1170.43,1161.1,11.439999999999827,107.0,107.1,-0.09999999999999432,1.52,1.41,0.32000000000000006,113.72,162.09,0.7600000000000051,100.1,100.1,0.0,107.9,107.5,-3.6000000000000085,9.0,8.0,1.0,1370.0,761.0,773.3333333333334,3194.6666666666665,774.0,799.6666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,3161.0,1387.0,757.0,695,696,602,762,741,508,302983,123909,175621,15277025,124.9,114.8,1183.37,106.8,1.95,90.13,100.1,107.2,11,2996.0,3290.0,165.0,1335.0,1466.0,52.0,683.0,607.0,74.0,732.0,768.0,-37.0,733.0,820.0,-37.0,604.0,604.0,-2.0,776.0,811.0,-14.0,786.0,790.0,-45.0,488.0,495.0,20.0,263723.0,229423.0,39260.0,107101.0,92343.0,16808.0,160123.0,151214.0,15498.0,16619686.0,14706099.0,-1342661.0,128.1,121.8,-3.1999999999999886,132.8,117.4,-18.000000000000014,1181.87,1170.43,1.5,106.9,107.0,-0.10000000000000853,1.84,1.52,0.10999999999999988,114.48,113.72,-24.35000000000001,100.1,100.1,0.0,104.3,107.9,2.9000000000000057,10.0,9.0,1.0,1396.0,749.6666666666666,772.3333333333334,3149.0,731.6666666666666,783.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2021-12-01,3310.0,1439.0,771.0,802,766,635,765,697,570,319197,130250,183485,14637690,112.7,120.5,1183.78,107.0,1.8,110.46,100.1,104.7,12,3161.0,2996.0,149.0,1387.0,1335.0,52.0,757.0,683.0,14.0,695.0,732.0,107.0,696.0,733.0,70.0,602.0,604.0,33.0,762.0,776.0,3.0,741.0,786.0,-44.0,508.0,488.0,62.0,302983.0,263723.0,16214.0,123909.0,107101.0,6341.0,175621.0,160123.0,7864.0,15277025.0,16619686.0,-639335.0,124.9,128.1,-12.200000000000003,114.8,132.8,5.700000000000003,1183.37,1181.87,0.41000000000008185,106.8,106.9,0.20000000000000284,1.95,1.84,-0.1499999999999999,90.13,114.48,20.33,100.1,100.1,0.0,107.2,104.3,-2.5,11.0,10.0,1.0,1387.0,731.6666666666666,741.3333333333334,3155.6666666666665,743.0,767.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022-01-01,3411.0,1405.0,826.0,875,852,679,839,808,589,271071,94387,180373,22122657,125.9,132.3,1195.3,107.4,2.06,133.05,100.1,108.0,1,3310.0,3161.0,101.0,1439.0,1387.0,-34.0,771.0,757.0,55.0,802.0,695.0,73.0,766.0,696.0,86.0,635.0,602.0,44.0,765.0,762.0,74.0,697.0,741.0,111.0,570.0,508.0,19.0,319197.0,302983.0,-48126.0,130250.0,123909.0,-35863.0,183485.0,175621.0,-3112.0,14637690.0,15277025.0,7484967.0,112.7,124.9,13.200000000000003,120.5,114.8,11.800000000000011,1183.78,1183.37,11.519999999999982,107.0,106.8,0.4000000000000057,1.8,1.95,0.26,110.46,90.13,22.590000000000018,100.1,100.1,0.0,104.7,107.2,3.299999999999997,12.0,11.0,-11.0,1410.3333333333333,771.3333333333334,748.6666666666666,3294.0,790.6666666666666,788.6666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
2022-02-01,2820.0,1176.0,716.0,757,758,693,742,732,589,263959,103806,165323,16245724,123.5,118.2,1197.75,107.5,2.29,139.7,100.1,104.1,2,3411.0,3310.0,-591.0,1405.0,1439.0,-229.0,826.0,771.0,-110.0,875.0,802.0,-118.0,852.0,766.0,-94.0,679.0,635.0,14.0,839.0,765.0,-97.0,808.0,697.0,-76.0,589.0,570.0,0.0,271071.0,319197.0,-7112.0,94387.0,130250.0,9419.0,180373.0,183485.0,-15050.0,22122657.0,14637690.0,-5876933.0,125.9,112.7,-2.4000000000000057,132.3,120.5,-14.100000000000009,1195.3,1183.78,2.4500000000000455,107.4,107.0,0.09999999999999432,2.06,1.8,0.22999999999999998,133.05,110.46,6.649999999999977,100.1,100.1,0.0,108.0,104.7,-3.9000000000000057,1.0,12.0,1.0,1340.0,792.0,745.6666666666666,3180.3333333333335,811.3333333333334,782.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-01,3205.0,1382.0,726.0,823,822,697,746,788,542,302156,111596,177268,20479342,117.9,112.9,1221.27,107.7,2.37,147.35,100.1,105.4,3,2820.0,3411.0,385.0,1176.0,1405.0,206.0,716.0,826.0,10.0,757.0,875.0,66.0,758.0,852.0,64.0,693.0,679.0,4.0,742.0,839.0,4.0,732.0,808.0,56.0,589.0,589.0,-47.0,263959.0,271071.0,38197.0,103806.0,94387.0,7790.0,165323.0,180373.0,11945.0,16245724.0,22122657.0,4233618.0,123.5,125.9,-5.599999999999994,118.2,132.3,-5.299999999999997,1197.75,1195.3,23.519999999999982,107.5,107.4,0.20000000000000284,2.29,2.06,0.08000000000000007,139.7,133.05,7.650000000000006,100.1,100.1,0.0,104.1,108.0,1.3000000000000114,2.0,1.0,1.0,1321.0,810.6666666666666,776.0,3145.3333333333335,818.3333333333334,775.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,2866.0,1212.0,626.0,743,786,652,753,747,543,306462,120356,197412,20360770,118.9,115.6,1235.09,107.8,2.94,146.67,100.1,102.0,4,3205.0,2820.0,-339.0,1382.0,1176.0,-170.0,726.0,716.0,-100.0,823.0,757.0,-80.0,822.0,758.0,-36.0,697.0,693.0,-45.0,746.0,742.0,7.0,788.0,732.0,-41.0,542.0,589.0,1.0,302156.0,263959.0,4306.0,111596.0,103806.0,8760.0,177268.0,165323.0,20144.0,20479342.0,16245724.0,-118572.0,117.9,123.5,1.0,112.9,118.2,2.6999999999999886,1221.27,1197.75,13.819999999999936,107.7,107.5,0.09999999999999432,2.37,2.29,0.5699999999999998,147.35,139.7,-0.6800000000000068,100.1,100.1,0.0,105.4,104.1,-3.4000000000000057,3.0,2.0,1.0,1256.6666666666667,788.6666666666666,755.6666666666666,2963.6666666666665,774.3333333333334,747.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,3199.0,1359.0,633.0,782,771,660,704,707,533,307048,120490,180884,20876130,120.3,119.0,1268.38,108.3,3.02,131.09,100.1,103.8,5,2866.0,3205.0,333.0,1212.0,1382.0,147.0,626.0,726.0,7.0,743.0,823.0,39.0,786.0,822.0,-15.0,652.0,697.0,8.0,753.0,746.0,-49.0,747.0,788.0,-40.0,543.0,542.0,-10.0,306462.0,302156.0,586.0,120356.0,111596.0,134.0,197412.0,177268.0,-16528.0,20360770.0,20479342.0,515360.0,118.9,117.9,1.3999999999999915,115.6,112.9,3.4000000000000057,1235.09,1221.27,33.29000000000019,107.8,107.7,0.5,2.94,2.37,0.08000000000000007,146.67,147.35,-15.579999999999984,100.1,100.1,0.0,102.0,105.4,1.7999999999999972,4.0,3.0,1.0,1317.6666666666667,793.0,747.3333333333334,3090.0,782.6666666666666,734.3333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,3162.0,1293.0,731.0,760,728,690,738,651,612,328360,121869,171765,20559299,114.1,107.0,1280.83,108.6,3.48,131.05,100.1,104.9,6,3199.0,2866.0,-37.0,1359.0,1212.0,-66.0,633.0,626.0,98.0,782.0,743.0,-22.0,771.0,786.0,-43.0,660.0,652.0,30.0,704.0,753.0,34.0,707.0,747.0,-56.0,533.0,543.0,79.0,307048.0,306462.0,21312.0,120490.0,120356.0,1379.0,180884.0,197412.0,-9119.0,20876130.0,20360770.0,-316831.0,120.3,118.9,-6.200000000000003,119.0,115.6,-12.0,1268.38,1235.09,12.449999999999818,108.3,107.8,0.29999999999999716,3.02,2.94,0.45999999999999996,131.09,146.67,-0.03999999999999204,100.1,100.1,0.0,103.8,102.0,1.1000000000000085,5.0,4.0,1.0,1288.0,761.6666666666666,701.6666666666666,3075.6666666666665,761.6666666666666,731.6666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,3302.0,1362.0,713.0,822,817,743,831,791,647,324306,122874,222654,21434349,99.7,105.5,1307.45,108.6,3.24,109.05,100.2,105.0,7,3162.0,3199.0,140.0,1293.0,1359.0,69.0,731.0,633.0,-18.0,760.0,782.0,62.0,728.0,771.0,89.0,690.0,660.0,53.0,738.0,704.0,93.0,651.0,707.0,140.0,612.0,533.0,35.0,328360.0,307048.0,-4054.0,121869.0,120490.0,1005.0,171765.0,180884.0,50889.0,20559299.0,20876130.0,875050.0,114.1,120.3,-14.399999999999991,107.0,119.0,-1.5,1280.83,1268.38,26.62000000000012,108.6,108.3,0.0,3.48,3.02,-0.23999999999999977,131.05,131.09,-22.000000000000014,100.1,100.1,0.10000000000000853,104.9,103.8,0.09999999999999432,6.0,5.0,1.0,1338.0,772.0,716.3333333333334,3221.0,788.0,757.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2022-08-01,3171.0,1307.0,659.0,772,769,738,812,787,665,284704,105702,166531,21257873,88.2,98.6,1320.35,108.8,3.25,109.07,100.2,99.3,8,3302.0,3162.0,-131.0,1362.0,1293.0,-55.0,713.0,731.0,-54.0,822.0,760.0,-50.0,817.0,728.0,-48.0,743.0,690.0,-5.0,831.0,738.0,-19.0,791.0,651.0,-4.0,647.0,612.0,18.0,324306.0,328360.0,-39602.0,122874.0,121869.0,-17172.0,222654.0,171765.0,-56123.0,21434349.0,20559299.0,-176476.0,99.7,114.1,-11.5,105.5,107.0,-6.900000000000006,1307.45,1280.83,12.899999999999864,108.6,108.6,0.20000000000000284,3.24,3.48,0.009999999999999787,109.05,131.05,0.01999999999999602,100.2,100.1,0.0,105.0,104.9,-5.700000000000003,7.0,6.0,1.0,1320.6666666666667,771.3333333333334,743.0,3211.6666666666665,784.6666666666666,793.6666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-09-01,2460.0,1013.0,739.0,560,625,669,646,696,610,307641,114343,195289,22646875,103.5,94.4,1396.5,109.0,3.9,100.84,100.2,78.7,9,3171.0,3302.0,-711.0,1307.0,1362.0,-294.0,659.0,713.0,80.0,772.0,822.0,-212.0,769.0,817.0,-144.0,738.0,743.0,-69.0,812.0,831.0,-166.0,787.0,791.0,-91.0,665.0,647.0,-55.0,284704.0,324306.0,22937.0,105702.0,122874.0,8641.0,166531.0,222654.0,28758.0,21257873.0,21434349.0,1389002.0,88.2,99.7,15.299999999999997,98.6,105.5,-4.199999999999989,1320.35,1307.45,76.15000000000009,108.8,108.6,0.20000000000000284,3.25,3.24,0.6499999999999999,109.07,109.05,-8.22999999999999,100.2,100.2,0.0,99.3,105.0,-20.599999999999994,8.0,7.0,1.0,1227.3333333333333,737.0,758.0,2977.6666666666665,718.0,763.0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2022-10-01,2246.0,1193.0,580.0,564,588,632,545,651,498,328173,120580,207594,10128951,87.4,99.1,1425.83,109.2,4.24,94.62,100.2,77.3,10,2460.0,3171.0,-214.0,1013.0,1307.0,180.0,739.0,659.0,-159.0,560.0,772.0,4.0,625.0,769.0,-37.0,669.0,738.0,-37.0,646.0,812.0,-101.0,696.0,787.0,-45.0,610.0,665.0,-112.0,307641.0,284704.0,20532.0,114343.0,105702.0,6237.0,195289.0,166531.0,12305.0,22646875.0,21257873.0,-12517924.0,103.5,88.2,-16.099999999999994,94.4,98.6,4.699999999999989,1396.5,1320.35,29.329999999999927,109.0,108.8,0.20000000000000284,3.9,3.25,0.3400000000000003,100.84,109.07,-6.219999999999999,100.2,100.2,0.0,78.7,99.3,-1.4000000000000057,9.0,8.0,1.0,1171.0,660.6666666666666,711.3333333333334,2625.6666666666665,632.0,667.6666666666666,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-11-01,2083.0,1059.0,552.0,572,558,639,590,626,454,379797,127487,217519,13816718,87.9,90.1,1357.86,109.1,3.9,94.57,100.2,79.2,11,2246.0,2460.0,-163.0,1193.0,1013.0,-134.0,580.0,739.0,-28.0,564.0,560.0,8.0,588.0,625.0,-30.0,632.0,669.0,7.0,545.0,646.0,45.0,651.0,696.0,-25.0,498.0,610.0,-44.0,328173.0,307641.0,51624.0,120580.0,114343.0,6907.0,207594.0,195289.0,9925.0,10128951.0,22646875.0,3687767.0,87.4,103.5,0.5,99.1,94.4,-9.0,1425.83,1396.5,-67.97000000000003,109.2,109.0,-0.10000000000000853,4.24,3.9,-0.3400000000000003,94.62,100.84,-0.05000000000001137,100.2,100.2,0.0,77.3,78.7,1.9000000000000057,10.0,9.0,1.0,1088.3333333333333,590.3333333333334,657.6666666666666,2263.0,565.3333333333334,593.6666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01,2806.0,1236.0,516.0,619,689,560,610,682,372,353372,131621,217721,11913011,81.6,78.0,1294.42,108.9,3.63,111.41,100.1,84.1,12,2083.0,2246.0,723.0,1059.0,1193.0,177.0,552.0,580.0,-36.0,572.0,564.0,47.0,558.0,588.0,131.0,639.0,632.0,-79.0,590.0,545.0,20.0,626.0,651.0,56.0,454.0,498.0,-82.0,379797.0,328173.0,-26425.0,127487.0,120580.0,4134.0,217519.0,207594.0,202.0,13816718.0,10128951.0,-1903707.0,87.9,87.4,-6.300000000000011,90.1,99.1,-12.099999999999994,1357.86,1425.83,-63.43999999999983,109.1,109.2,-0.19999999999998863,3.9,4.24,-0.27,94.57,94.62,16.840000000000003,100.2,100.2,-0.10000000000000853,79.2,77.3,4.8999999999999915,11.0,10.0,1.0,1162.6666666666667,611.6666666666666,653.0,2378.3333333333335,585.0,581.6666666666666,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2023-01-01,2979.0,1294.0,545.0,737,699,592,752,718,381,307072,100973,198511,25700310,96.0,107.2,1245.34,108.9,3.46,122.43,100.6,91.0,1,2806.0,2083.0,173.0,1236.0,1059.0,58.0,516.0,552.0,29.0,619.0,572.0,118.0,689.0,558.0,10.0,560.0,639.0,32.0,610.0,590.0,142.0,682.0,626.0,36.0,372.0,454.0,9.0,353372.0,379797.0,-46300.0,131621.0,127487.0,-30648.0,217721.0,217519.0,-19210.0,11913011.0,13816718.0,13787299.0,81.6,87.9,14.400000000000006,78.0,90.1,29.200000000000003,1294.42,1357.86,-49.080000000000155,108.9,109.1,0.0,3.63,3.9,-0.16999999999999993,111.41,94.57,11.02000000000001,100.1,100.2,0.5,84.1,79.2,6.900000000000006,12.0,11.0,-11.0,1196.3333333333333,648.6666666666666,675.3333333333334,2622.6666666666665,642.6666666666666,650.6666666666666,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
2023-02-01,2871.0,1339.0,564.0,709,677,605,731,731,376,347683,125641,222926,14042413,99.5,107.3,1276.54,108.8,3.47,127.08,100.6,97.6,2,2979.0,2806.0,-108.0,1294.0,1236.0,45.0,545.0,516.0,19.0,737.0,619.0,-28.0,699.0,689.0,-22.0,592.0,560.0,13.0,752.0,610.0,-21.0,718.0,682.0,13.0,381.0,372.0,-5.0,307072.0,353372.0,40611.0,100973.0,131621.0,24668.0,198511.0,217721.0,24415.0,25700310.0,11913011.0,-11657897.0,96.0,81.6,3.5,107.2,78.0,0.09999999999999432,1245.34,1294.42,31.200000000000045,108.9,108.9,-0.10000000000000853,3.46,3.63,0.010000000000000231,122.43,111.41,4.6499999999999915,100.6,100.1,0.0,91.0,84.1,6.599999999999994,1.0,12.0,1.0,1289.6666666666667,688.3333333333334,710.3333333333334,2885.3333333333335,688.3333333333334,697.6666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3305.0,1483.0,610.0,763,765,596,806,805,374,409953,141437,262914,11882099,99.7,102.5,1305.4,109.0,3.46,127.98,100.6,104.1,3,2871.0,2979.0,434.0,1339.0,1294.0,144.0,564.0,545.0,46.0,709.0,737.0,54.0,677.0,699.0,88.0,605.0,592.0,-9.0,731.0,752.0,75.0,731.0,718.0,74.0,376.0,381.0,-2.0,347683.0,307072.0,62270.0,125641.0,100973.0,15796.0,222926.0,198511.0,39988.0,14042413.0,25700310.0,-2160314.0,99.5,96.0,0.20000000000000284,107.3,107.2,-4.799999999999997,1276.54,1245.34,28.860000000000127,108.8,108.9,0.20000000000000284,3.47,3.46,-0.010000000000000231,127.08,122.43,0.9000000000000057,100.6,100.6,0.0,97.6,91.0,6.5,2.0,1.0,1.0,1372.0,713.6666666666666,751.3333333333334,3051.6666666666665,736.3333333333334,763.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-01,2906.0,1350.0,659.0,670,669,591,742,768,345,381070,129155,248868,11441454,98.5,97.5,1322.05,109.0,3.26,117.13,100.6,100.7,4,3305.0,2871.0,-399.0,1483.0,1339.0,-133.0,610.0,564.0,49.0,763.0,709.0,-93.0,765.0,677.0,-96.0,596.0,605.0,-5.0,806.0,731.0,-64.0,805.0,731.0,-37.0,374.0,376.0,-29.0,409953.0,347683.0,-28883.0,141437.0,125641.0,-12282.0,262914.0,222926.0,-14046.0,11882099.0,14042413.0,-440645.0,99.7,99.5,-1.2000000000000028,102.5,107.3,-5.0,1305.4,1276.54,16.649999999999864,109.0,108.8,0.0,3.46,3.47,-0.20000000000000018,127.98,127.08,-10.850000000000009,100.6,100.6,0.0,104.1,97.6,-3.3999999999999915,3.0,2.0,1.0,1390.6666666666667,703.6666666666666,768.0,3027.3333333333335,714.0,759.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01,3048.0,1485.0,671.0,727,700,614,728,694,375,382057,130923,247363,19352742,102.5,99.4,1327.93,109.5,3.33,104.52,100.6,101.6,5,2906.0,3305.0,142.0,1350.0,1483.0,135.0,659.0,610.0,12.0,670.0,763.0,57.0,669.0,765.0,31.0,591.0,596.0,23.0,742.0,806.0,-14.0,768.0,805.0,-74.0,345.0,374.0,30.0,381070.0,409953.0,987.0,129155.0,141437.0,1768.0,248868.0,262914.0,-1505.0,11441454.0,11882099.0,7911288.0,98.5,99.7,4.0,97.5,102.5,1.9000000000000057,1322.05,1305.4,5.880000000000109,109.0,109.0,0.5,3.26,3.46,0.07000000000000028,117.13,127.98,-12.61,100.6,100.6,0.0,100.7,104.1,0.8999999999999915,4.0,3.0,1.0,1439.3333333333333,711.3333333333334,755.6666666666666,3086.3333333333335,720.0,758.6666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,3223.0,1402.0,674.0,777,750,630,806,793,384,369762,134503,240118,13812020,94.9,94.4,1296.55,110.1,3.55,113.09,100.6,101.3,6,3048.0,2906.0,175.0,1485.0,1350.0,-83.0,671.0,659.0,3.0,727.0,670.0,50.0,700.0,669.0,50.0,614.0,591.0,16.0,728.0,742.0,78.0,694.0,768.0,99.0,375.0,345.0,9.0,382057.0,381070.0,-12295.0,130923.0,129155.0,3580.0,247363.0,248868.0,-7245.0,19352742.0,11441454.0,-5540722.0,102.5,98.5,-7.599999999999994,99.4,97.5,-5.0,1327.93,1322.05,-31.38000000000011,109.5,109.0,0.5999999999999943,3.33,3.26,0.21999999999999975,104.52,117.13,8.570000000000007,100.6,100.6,0.0,101.6,100.7,-0.29999999999999716,5.0,4.0,1.0,1412.3333333333333,706.3333333333334,751.6666666666666,3059.0,724.6666666666666,758.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,3232.0,1397.0,665.0,781,776,628,842,790,430,352917,115313,229578,12085117,97.4,87.7,1283.22,110.8,3.64,113.98,100.5,98.0,7,3223.0,3048.0,9.0,1402.0,1485.0,-5.0,674.0,671.0,-9.0,777.0,727.0,4.0,750.0,700.0,26.0,630.0,614.0,-2.0,806.0,728.0,36.0,793.0,694.0,-3.0,384.0,375.0,46.0,369762.0,382057.0,-16845.0,134503.0,130923.0,-19190.0,240118.0,247363.0,-10540.0,13812020.0,19352742.0,-1726903.0,94.9,102.5,2.5,94.4,99.4,-6.700000000000003,1296.55,1327.93,-13.329999999999927,110.1,109.5,0.7000000000000028,3.55,3.33,0.0900000000000003,113.09,104.52,0.8900000000000006,100.6,100.6,-0.09999999999999432,101.3,101.6,-3.299999999999997,6.0,5.0,1.0,1428.0,742.0,759.0,3167.6666666666665,761.6666666666666,792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,3161.0,1302.0,681.0,789,727,684,816,774,468,311907,107064,201070,10369696,101.3,104.8,1321.54,111.0,3.73,109.61,100.5,97.3,8,3232.0,3223.0,-71.0,1397.0,1402.0,-95.0,665.0,674.0,16.0,781.0,777.0,8.0,776.0,750.0,-49.0,628.0,630.0,56.0,842.0,806.0,-26.0,790.0,793.0,-16.0,430.0,384.0,38.0,352917.0,369762.0,-41010.0,115313.0,134503.0,-8249.0,229578.0,240118.0,-28508.0,12085117.0,13812020.0,-1715421.0,97.4,94.9,3.8999999999999915,87.7,94.4,17.099999999999994,1283.22,1296.55,38.319999999999936,110.8,110.1,0.20000000000000284,3.64,3.55,0.08999999999999986,113.98,113.09,-4.3700000000000045,100.5,100.6,0.0,98.0,101.3,-0.7000000000000028,7.0,6.0,1.0,1367.0,751.0,785.6666666666666,3205.3333333333335,782.3333333333334,821.3333333333334,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,2751.0,1279.0,605.0,642,704,637,797,813,448,301509,107149,196659,14178389,100.3,103.6,1331.73,111.3,3.84,120.43,100.5,95.4,9,3161.0,3232.0,-410.0,1302.0,1397.0,-23.0,681.0,665.0,-76.0,789.0,781.0,-147.0,727.0,776.0,-23.0,684.0,628.0,-47.0,816.0,842.0,-19.0,774.0,790.0,39.0,468.0,430.0,-20.0,311907.0,352917.0,-10398.0,107064.0,115313.0,85.0,201070.0,229578.0,-4411.0,10369696.0,12085117.0,3808693.0,101.3,97.4,-1.0,104.8,87.7,-1.2000000000000028,1321.54,1283.22,10.190000000000055,111.0,110.8,0.29999999999999716,3.73,3.64,0.10999999999999988,109.61,113.98,10.820000000000007,100.5,100.5,0.0,97.3,98.0,-1.8999999999999915,8.0,7.0,1.0,1326.0,735.6666666666666,792.3333333333334,3048.0,737.3333333333334,818.3333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-10-01,2935.0,1383.0,638.0,642,711,584,782,812,414,341161,117792,224979,15313893,95.9,93.3,1351.11,111.9,4.03,118.75,100.3,100.2,10,2751.0,3161.0,184.0,1279.0,1302.0,104.0,605.0,681.0,33.0,642.0,789.0,0.0,704.0,727.0,7.0,637.0,684.0,-53.0,797.0,816.0,-15.0,813.0,774.0,-1.0,448.0,468.0,-34.0,301509.0,311907.0,39652.0,107149.0,107064.0,10643.0,196659.0,201070.0,28320.0,14178389.0,10369696.0,1135504.0,100.3,101.3,-4.3999999999999915,103.6,104.8,-10.299999999999997,1331.73,1321.54,19.37999999999988,111.3,111.0,0.6000000000000085,3.84,3.73,0.1900000000000004,120.43,109.61,-1.6800000000000068,100.5,100.5,-0.20000000000000284,95.4,97.3,4.799999999999997,9.0,8.0,1.0,1321.3333333333333,714.0,799.6666666666666,2949.0,691.0,798.3333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
